"platform_name","news_url","news_title","news_content","news_posttime"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615560.html","赋能园区高质量发展 成都市新津区邓双220千伏变电站主变扩建安装工程开工","日前，成都市产业园区高质量发展大会召开，会议指出，要进一步明确“抓经济必须抓园区”的鲜明导向，开展“优化提质、特色立园，赋能增效、企业满园”行动，突出专业化、特色化方向，全力提升产业规模和竞争力，加快把园区建设成为全市高质量发展的主战场、主引擎。","2024-10-29 16:47:21"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615930.html","蓝帆医疗：10月29日召开董事会会议","每经AI快讯，蓝帆医疗10月29日晚间发布公告称，公司第六届第十五次董事会会议于2024年10月29日在上海商业总部第一会议室以现场及通讯表决相结合的方式召开。审议了等。","2024-10-29 16:38:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615842.html","玉马遮阳：2024年前三季度净利润约1.28亿元","每经AI快讯，玉马遮阳10月29日晚间发布三季度业绩公告称，2024年前三季度营收约5.51亿元，同比增加15.38%；归属于上市公司股东的净利润约1.28亿元，同比增加7.01%；基本每股收益0.42元，同比增加7.69%。","2024-10-29 16:22:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615771.html","宁波东力：2024年前三季度净利润约4272万元","每经AI快讯，宁波东力10月29日晚间发布三季度业绩公告称，2024年前三季度营收约10.84亿元，同比减少1.95%；归属于上市公司股东的净利润约4272万元，同比增加40.75%；基本每股收益0.08元，同比增加33.33%。","2024-10-29 16:13:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615607.html","恩华药业：子公司获得马来酸噻吗洛尔滴眼液2个规格的《药品注册证书》","每经AI快讯，恩华药业10月29日晚间公告，子公司远恒药业于近日获得国家药品监督管理局核准签发的化学药品马来酸噻吗洛尔滴眼液2个规格的。马来酸噻吗洛尔滴眼液对原发性开角型青光眼具有良好的降低眼内压疗效。","2024-10-29 15:51:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615557.html","极米科技：全资子公司宜宾极米成为马瑞利定点供应商","每经AI快讯，极米科技29日晚间公告，全资子公司宜宾极米收到马瑞利项目定点函，将成为马瑞利智能大灯相关部件的定点供应商，预计项目对公司未来业绩产生积极影响。","2024-10-29 15:42:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615156.html","花开天府 美好永续——写在2024年成都世界园艺博览会闭幕之际","历时186天的2024年成都世界园艺博览会，10月28日落下帷幕。","2024-10-29 10:34:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614477.html","新三板创新层公司蓝耘科技新增软件著作权信息：“智算云平台（企业版）”","每经讯，据启信宝，新三板创新层公司蓝耘科技新增著作权信息，登记批准日期为2024年10月28日，该作品名称为“智算云平台”，作品类别为软件著作权证书，登记号为2024SR1629430。","2024-10-28 22:50:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614407.html","榕基软件：10月28日召开董事会会议","每经AI快讯，榕基软件10月28日晚间发布公告称，公司第六届第十七次董事会会议于2024年10月28日在公司会议室以现场和通讯相结合的方式召开。审议了等。","2024-10-28 22:27:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614380.html","顺博合金：2024年前三季度净利润约1.64亿元，同比增加95.66%","每经AI快讯，顺博合金10月28日晚间发布三季度业绩公告称，2024年前三季度营收约98.93亿元，同比增加20.86%；归属于上市公司股东的净利润约1.64亿元，同比增加95.66%；基本每股收益0.29元，同比增加93.33%。","2024-10-28 22:26:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614310.html","奥拓电子：2024年前三季度净利润约-1982万元","每经AI快讯，奥拓电子10月28日晚间发布三季度业绩公告称，2024年前三季度营收约4.65亿元，同比减少5.25%；归属于上市公司股东的净利润亏损约1982万元；基本每股收益亏损0.03元。","2024-10-28 22:23:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614281.html","日上集团：2024年前三季度净利润约3103万元","每经AI快讯，日上集团10月28日晚间发布三季度业绩公告称，2024年前三季度营收约22.08亿元，同比减少24.23%；归属于上市公司股东的净利润约3103万元，同比减少45.7%；基本每股收益0.04元，同比减少42.86%。","2024-10-28 22:21:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618217.html","朗威股份：2024年前三季度净利润约5559万元","每经AI快讯，朗威股份10月29日晚间发布三季度业绩公告称，2024年前三季度营收约8.96亿元，同比增加38.78%；归属于上市公司股东的净利润约5559万元，同比增加27.88%；基本每股收益0.41元，同比增加7.89%。","2024-10-29 21:53:09"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618216.html","中富通：2024年前三季度净利润约1318万元","每经AI快讯，中富通10月29日晚间发布三季度业绩公告称，2024年前三季度营收约11.16亿元，同比减少8.62%；归属于上市公司股东的净利润约1318万元，同比减少37.9%；基本每股收益0.0573元，同比减少38.32%。","2024-10-29 21:53:07"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618215.html","星云股份：10月29日召开董事会会议","每经AI快讯，星云股份10月29日晚间发布公告称，公司第四届第十二次董事会会议于2024年10月29日在福州市马尾区马江路7号公司会议室以现场会议方式召开。审议了等。星云股份的董事长是李有财，男，47岁，学历背景为硕士；总经理是刘作斌，男，41岁，学历背景为硕士。","2024-10-29 21:53:05"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618214.html","特朗普媒体公司复牌后涨幅收缩至8.7%，再次停牌","每经AI快讯，10月29日，特朗普媒体公司复牌后涨幅收缩至8.7%，再次停牌。","2024-10-29 21:53:04"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618213.html","科创新源：2024年前三季度净利润约1067万元","每经AI快讯，科创新源10月29日晚间发布三季度业绩公告称，2024年前三季度营收约5.93亿元，同比增加66.06%；归属于上市公司股东的净利润约1067万元，同比减少2.39%；基本每股收益0.08元，同比减少11.11%。","2024-10-29 21:53:01"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618212.html","福特汽车跌幅扩大至10%，公司下调年度利润预期","每经AI快讯，10月29日，福特汽车跌幅扩大至10%，公司下调年度利润预期。","2024-10-29 21:53:01"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618225.html","南都电源：2024年前三季度净利润约2.47亿元","每经AI快讯，南都电源10月29日晚间发布三季度业绩公告称，2024年前三季度营收约78.62亿元，同比减少28.72%；归属于上市公司股东的净利润约2.47亿元，同比减少46.1%；基本每股收益0.28元，同比减少47.17%。","2024-10-29 21:53:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618211.html","银之杰：2024年前三季度净利润约-6300万元","每经AI快讯，银之杰10月29日晚间发布三季度业绩公告称，2024年前三季度营收约6.47亿元，同比减少15.03%；归属于上市公司股东的净利润亏损约6300万元；基本每股收益亏损0.0892元。银之杰的董事长是陈向军，男，60岁，学历背景为硕士；总经理是李军，男，54岁，学历背景为硕士。","2024-10-29 21:52:58"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618210.html","现货黄金上破2760美元/盎司，再创历史新高","每经AI快讯，10月29日，现货黄金上破2760美元/盎司，再创历史新高。","2024-10-29 21:52:56"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618209.html","捷邦科技：2024年前三季度净利润约76万元","每经AI快讯，捷邦科技10月29日晚间发布三季度业绩公告称，2024年前三季度营收约5.94亿元，同比增加13.79%；归属于上市公司股东的净利润约76万元，同比增加104.63%；基本每股收益0.0105元，同比增加104.57%。","2024-10-29 21:52:54"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618208.html","苏州天脉：2024年前三季度净利润约1.40亿元","每经AI快讯，苏州天脉10月29日晚间发布三季度业绩公告称，2024年前三季度营收约6.91亿元，同比增加1.73%；归属于上市公司股东的净利润约1.4亿元，同比增加29.63%；基本每股收益1.62元，同比增加29.6%。","2024-10-29 21:52:49"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618207.html","银之杰：10月28日召开董事会会议","每经AI快讯，银之杰10月29日晚间发布公告称，公司第六届第十二次董事会会议于2024年10月28日以现场表决结合通讯表决方式召开。审议了等。银之杰的董事长是陈向军，男，60岁，学历背景为硕士；总经理是李军，男，54岁，学历背景为硕士。","2024-10-29 21:52:41"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618206.html","华宝股份：10月29日召开董事会会议","每经AI快讯，华宝股份10月29日晚间发布公告称，公司第三届第十四次董事会会议于2024年10月29日以通讯方式召开。审议了等。华宝股份的董事长是夏利群，男，58岁，学历背景为本科；总裁是袁肖琴，女，56岁，学历背景为硕士。","2024-10-29 21:52:33"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618204.html","京运通：2024年前三季度净利润约-14.09亿元","每经AI快讯，京运通10月29日晚间发布三季度业绩公告称，2024年前三季度营收约39.35亿元，同比减少50.69%；归属于上市公司股东的净利润亏损约14.09亿元；基本每股收益亏损0.58元。京运通的董事长、总经理均是冯焕培，男，58岁。","2024-10-29 21:50:52"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618203.html","东吴证券给予珠海冠宇买入评级：消费量利双升，启停毛利转正，公司经营持续改善","每经AI快讯，东吴证券10月29日发布研报称，给予珠海冠宇买入评级。评级理由主要包括：1）Q3业绩基本符合预期；2）Q3消费出货创新高，北美大客户占比升至10%，助力净利率升至10%；3）Q3汇兑损失6千万元，经营性现金流提升。风险提示：下游需求放缓、新产品不及预期。","2024-10-29 21:50:31"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618202.html","开源证券给予神州泰岳买入评级，公司信息更新报告：Q3业绩延续高增长，关注新游戏上线表现","每经AI快讯，开源证券10月29日发布研报称，给予神州泰岳买入评级。评级理由主要包括：1）毛利率保持稳定，随费用率控制，盈利能力有望持续提升；2）SLG新游戏上线在即；AI大模型技术持续赋能有助于打开业务成长空间。风险提示：新游戏流水不及预期，智能催收与智能电销业务收入不及预期等。财务摘要和估值指标。","2024-10-29 21:50:22"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618199.html","博创科技：2024年前三季度净利润约3750万元，同比下降73.37%","每经AI快讯，博创科技10月29日晚间发布三季度业绩公告称，2024年前三季度营收约12.33亿元，同比减少4.23%；归属于上市公司股东的净利润约3750万元，同比减少73.37%；基本每股收益0.13元，同比减少75.47%。","2024-10-29 21:46:42"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618198.html","京运通：10月29日召开董事会会议","每经AI快讯，京运通10月29日晚间发布公告称，公司第六届第三次董事会会议于2024年10月29日在公司302会议室以现场结合通讯方式召开。审议了等。京运通的总经理、董事长均是冯焕培，男，58岁。截至发稿，京运通市值为72亿元。","2024-10-29 21:45:32"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618197.html","恒逸石化：2024年前三季度净利润约2.31亿元","每经AI快讯，恒逸石化10月29日晚间发布三季度业绩公告称，2024年前三季度营收约948.15亿元，同比减少6.61%；归属于上市公司股东的净利润约2.31亿元，同比增加11.93%；基本每股收益0.07元，同比增加16.67%。","2024-10-29 21:45:05"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618196.html","新大陆：接受南方基金等机构调研","新大陆的董事长是王晶，女，66岁，学历背景为硕士；总经理是胡钢，男，66岁，学历背景为本科。截至发稿，新大陆市值为184亿元。道达号“个股趋势”提醒：1. 近30日内无机构对新大陆进行调研。每经头条——","2024-10-29 21:44:49"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618195.html","开源证券给予晋控煤业买入评级","每经AI快讯，开源证券10月29日发布研报称，给予晋控煤业买入评级。评级理由主要包括：1）Q3量价齐升，前三季度产销已恢复去年水平；2）集团签署同业竞争协议解决方案，资产注入值得期待。风险提示：经济增速下行，资产证券化进度不及预期，煤炭价格大幅下跌。","2024-10-29 21:44:24"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618194.html","睿昂基因：2024年前三季度净利润约573万元","每经AI快讯，睿昂基因10月29日晚间发布三季度业绩公告称，2024年前三季度营收约1.9亿元，同比减少4.62%；归属于上市公司股东的净利润约573万元，同比减少69.58%；基本每股收益0.1元，同比减少70.59%。","2024-10-29 21:42:39"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618193.html","东吴证券给予汇川技术买入评级","每经AI快讯，东吴证券10月29日发布研报称，给予汇川技术买入评级。评级理由主要包括：1）通用自动化：24Q1-3收入约109亿、同比+4%，其中Q3收入同比-7%；2）电梯：24Q1-3收入约36亿元、同比-6%，其中Q3收入同比-12%。风险提示：宏观经济下行，竞争加剧等。","2024-10-29 21:42:28"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618192.html","信达证券给予汇川技术买入评级，新能源车业务持续高增，国际化推进加速","每经AI快讯，信达证券10月29日发布研报称，给予汇川技术买入评级。评级理由主要包括：1）新能源车业务高增长；2）国际化持续推进，坚定研发投入。风险提示：行业需求不及预期风险；技术迭代变化风险；原材料价格波动超预期风险；环保及安全生产风险等。","2024-10-29 21:42:27"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618191.html","现货黄金升至每盎司2759美元上方的历史新高","每经AI快讯，10月29日，现货黄金升至每盎司2759美元上方的历史新高。","2024-10-29 21:42:04"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618190.html","辰安科技：2024年前三季度净利润约-1.50亿元","每经AI快讯，辰安科技10月29日晚间发布三季度业绩公告称，2024年前三季度营收约9.51亿元，同比减少27.53%；归属于上市公司股东的净利润亏损约1.5亿元；基本每股收益亏损0.64元。辰安科技的董事长是郑家升，男，53岁，学历背景为硕士；总裁是李陇清，男，52岁，学历背景为硕士。","2024-10-29 21:41:48"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618188.html","美国罗素2000指数下跌1%","每经AI快讯，10月29日，美国罗素2000指数下跌1%。","2024-10-29 21:40:58"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618187.html","特朗普的媒体公司特朗普媒体科技集团大涨14%后暂停交易","每经AI快讯，10月29日，特朗普的媒体公司特朗普媒体科技集团大涨14%后暂停交易。","2024-10-29 21:40:53"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618186.html","民生证券给予山东药玻推荐评级","每经AI快讯，民生证券10月29日发布研报称，给予山东药玻推荐评级。评级理由主要包括：1）公司发布2024年三季报；2）我们看好公司①集采驱动中硼硅模制瓶放量；②出口景气度；③纯碱成本下降带来的盈利弹性，考虑到公司毛利率环比有一定幅度下降，我们调整 2024-2026 年公司归母净利预测为 9.34、10.85、12.42 亿元，对应 PE 为18、16、14 倍，维持“推荐”评级。风险提示：原材料燃料成本波动、集采推进低于预期、海外需求波动的风险。","2024-10-29 21:40:50"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618184.html","华丰科技：公司224G高速背板连接器已达到样品试制合格状态","每经AI快讯，10月29日，华丰科技在互动平台表示，公司224G高速背板连接器已达到样品试制合格的状态，为量产稳定性作技术积累，相关进展请关注后续披露信息。","2024-10-29 21:38:02"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618179.html","注意！睿昂基因将于11月15日召开股东大会","每经AI快讯，睿昂基因10月29日发布公告称，2024年11月15日14点30分，公司将在上海市奉贤区汇丰西路1817弄147号睿昂基因会议室召开2024年第三次临时股东大会。本次股东大会将审议等议案。","2024-10-29 21:37:19"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618178.html","凌云光：上调回购价格上限为不超过30元/股","每经AI快讯，凌云光公告，拟将公司第三次回购计划的回购价格上限由不超过21元/股调整为不超过30元/股。","2024-10-29 21:37:18"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618176.html","标普1500住宅建商指数下跌5.2%，创8月以来最大跌幅","每经AI快讯，10月29日，标普1500住宅建商指数下跌5.2%，创8月以来最大跌幅。","2024-10-29 21:35:36"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618164.html","城发环境：聘任李戈为公司副总经理","每经AI快讯，城发环境10月29日晚间发布公告称，经公司总经理提名，公司董事会提名委员会审核同意，公司董事会同意聘任李戈先生为公司副总经理。截至发稿，城发环境市值为79亿元。道达号“个股趋势”提醒：1. 近30日内无机构对城发环境进行调研；","2024-10-29 21:35:11"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618159.html","注意！城发环境将于11月14日召开股东大会","每经AI快讯，城发环境10月29日发布公告称，2024年11月14日15:00，公司将在郑州市金水区农业路东41号投资大厦A座4层404会议室召开2024年第六次临时股东大会。本次股东大会将审议，2024年11月11日收市后登记在册的股东可现场参会投票，或通过交易所投票系统行使表决权。","2024-10-29 21:34:47"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618146.html","国信证券给予舍得酒业中性评级，第三季度继续释放渠道风险，拟回购股份用于员工激励","每经AI快讯，国信证券10月28日发布研报称，给予舍得酒业中性评级。评级理由主要包括：1）第三季度需求继续走弱，收入降幅环比扩大；2）收入下滑叠加费用刚性投放，2024Q3净利率同比-15.31pcts；3）降低经销商回款要求，收现延续承压趋势；4）回购提振发展信心。风险提示：行业竞争加剧，行业需求恢复不及预期，增投费用下利润率承压等。","2024-10-29 21:34:28"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618124.html","民生证券给予亨通光电推荐评级，2024年三季报点评：24Q3业绩持续高增速，预计海洋业务将成为中长期发展动能","每经AI快讯，民生证券10月29日发布研报称，给予亨通光电推荐评级。评级理由主要包括：1）24Q3公司业绩略超预期，前三季度公司盈利均高增长；2）江苏/广东海风项目加速启动，预计24Q4开工开启海风装机高速增长；3）公司多业务开拓全球化渠道，光通信/海缆技术保持行业领先。风险提示：江苏一期竞配项目开工不及预期，欧洲海风设备出海受限。","2024-10-29 21:32:24"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618120.html","美股三大指数集体低开，道指跌0.42%，纳指跌0.01%，标普500指数跌0.12%。特朗普媒体科技集团上涨12%","每经AI快讯，美股三大指数集体低开，道指跌0.42%，纳指跌0.01%，标普500指数跌0.12%。特朗普媒体科技集团上涨12%；福特汽车跌超7%，因成本问题和飓风干扰而下调全年EBIT预期。","2024-10-29 21:32:16"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618105.html","润泽科技：10月28日召开董事会会议","每经AI快讯，润泽科技10月29日晚间发布公告称，公司第四届第四次董事会会议于2024年10月28日以现场会议和通讯方式召开。审议了等。润泽科技的董事长是周超男，女，64岁，学历背景为硕士；总经理是李笠，男，41岁，学历背景为硕士。","2024-10-29 21:31:28"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618102.html","富吉瑞：2024年前三季度净利润约1097万元","每经AI快讯，富吉瑞10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.3亿元，同比增加77.6%；归属于上市公司股东的净利润约1097万元；基本每股收益0.14元；上年同期营收约1.3亿元；归属于上市公司股东的净利润亏损约6680万元；基本每股收益亏损0.88元。","2024-10-29 21:31:22"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618090.html","天风证券给予柏诚股份买入评级，收入实现较快增长，看好洁净室赛道景气度高增","每经AI快讯，天风证券10月29日发布研报称，给予柏诚股份买入评级。评级理由主要包括：1）收入实现较快增速，利润增速受费用拖累；2）毛利率小幅下滑，减值损失有所增加；3）在手订单充足，新型显示面板建设需求增加。风险提示：下游需求不及预期；行业竞争加剧；项目实施&回款不及预期。作者 。","2024-10-29 21:30:45"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618087.html","森鹰窗业：实控人之一致行动人及部分董事、高管合计增持281.95万股，增持计划实施完成","每经AI快讯，森鹰窗业10月29日晚间发布公告称，公司控股股东及实际控制人之一致行动人边可欣女士，副董事长、总经理边可仁先生，董事、财务总监刘楚洁女士计划自2024年4月29日起6个月内通过深圳证券交易所系统以集中竞价交易方式，以其自有资金或自筹资金增持公司股份，上述增持主体本次拟增持金额合计不低于人民币5,000万元，不高于人民币10,000万元。","2024-10-29 21:30:37"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618073.html","山石网科：2024年前三季度净利润约-7658万元","每经AI快讯，山石网科10月29日晚间发布三季度业绩公告称，2024年前三季度营收约7.05亿元，同比增加0.7%；归属于上市公司股东的净利润亏损约7658万元；基本每股收益亏损0.4435元。山石网科的董事长、总经理均是Dongping Luo，男，59岁，学历背景为硕士。","2024-10-29 21:29:53"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618070.html","嘉和美康：2024年前三季度净利润约-4126万元","每经AI快讯，嘉和美康10月29日晚间发布三季度业绩公告称，2024年前三季度营收约4.76亿元，同比减少11.52%；归属于上市公司股东的净利润亏损约4126万元。嘉和美康的董事长、总经理均是夏军，男，56岁，学历背景为大专。","2024-10-29 21:29:47"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618051.html","绿的谐波：2024年前三季度净利润约5883万元","每经AI快讯，绿的谐波10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.76亿元，同比增加8.64%；归属于上市公司股东的净利润约5883万元，同比减少18.85%；基本每股收益0.3488元，同比减少18.9%。","2024-10-29 21:28:45"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618045.html","皓元医药：业绩说明会定于11月14日举行","截至发稿，皓元医药市值为74亿元。道达号“个股趋势”提醒：1. 近30日内无机构对皓元医药进行调研。每经头条——免责声明：本文内容与数据仅供参考，不构成投资建议，使用前请核实。据此操作，风险自担。","2024-10-29 21:28:27"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618042.html","东海证券给予恒力石化买入评级，公司简评报告：原料波动影响产品价差及库存，不改炼化优质龙头属性","每经AI快讯，东海证券10月29日发布研报称，给予恒力石化买入评级。评级理由主要包括：1）2024年前三季度营收同比微增，盈利同比下滑；2）原油波动影响产品价差及企业库存；3）“优链、延链、补链”打造第二增长极；4）积极推进海外强强合作。风险提示：原材料价格剧烈波动；下游需求不及预期；项目建设不及预期等。","2024-10-29 21:28:21"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618027.html","注意！思瑞浦将于11月15日召开股东大会","每经AI快讯，思瑞浦10月29日发布公告称，2024年11月15日14点30分，公司将在上海市浦东新区张东路1761号2号楼4楼会议室召开2024年第四次临时股东大会。本次股东大会将审议，2024年11月8日收市后登记在册的股东可现场参会投票，或通过交易所投票系统行使表决权。","2024-10-29 21:27:37"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618025.html","瑞华泰：2024年前三季度净利润约-4867万元","每经AI快讯，瑞华泰10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.39亿元，同比增加14.68%；归属于上市公司股东的净利润亏损约4867万元；基本每股收益亏损0.27元。瑞华泰的董事长是宋树清，男，53岁，学历背景为硕士；总经理是汤昌丹，男，60岁，学历背景为硕士。","2024-10-29 21:27:33"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618024.html","艾隆科技：2024年前三季度净利润约-2790万元","每经AI快讯，艾隆科技10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.24亿元，同比减少15.24%；归属于上市公司股东的净利润亏损约2790万元；基本每股收益亏损0.37元。艾隆科技的董事长、总经理均是徐立，男，42岁，学历背景为本科。","2024-10-29 21:27:32"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618022.html","思瑞浦：10月29日召开董事会会议","每经AI快讯，思瑞浦10月29日晚间发布公告称，公司第三届第三十四次董事会会议于2024年10月29日在公司会议室以现场结合通讯表决的方式召开。审议了等。思瑞浦的董事长是ZHIXU ZHOU，男，56岁，学历背景为博士；总经理是吴建刚，男，46岁，学历背景为博士。","2024-10-29 21:27:30"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618019.html","美迪凯：2024年前三季度净利润约-6444万元","每经AI快讯，美迪凯10月29日晚间发布三季度业绩公告称，2024年前三季度营收约3.42亿元，同比增加41.88%；归属于上市公司股东的净利润亏损约6444万元；基本每股收益亏损0.16元。美迪凯的董事长、总经理均是葛文志，男，54岁，学历背景为硕士。","2024-10-29 21:27:23"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618018.html","天玛智控：2024年前三季度净利润约2.80亿元","每经AI快讯，天玛智控10月29日晚间发布三季度业绩公告称，2024年前三季度营收约12.15亿元，同比减少21.22%；归属于上市公司股东的净利润约2.8亿元，同比减少10.55%。天玛智控的董事长是刘治国，男，46岁，学历背景为博士。","2024-10-29 21:27:20"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618016.html","邦彦技术：2024年前三季度净利润约-93万元","每经AI快讯，邦彦技术10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.54亿元，同比增加55.6%；归属于上市公司股东的净利润亏损约93万元；基本每股收益亏损0.01元。邦彦技术的董事长、总经理均是祝国胜，男，56岁，学历背景为硕士。","2024-10-29 21:27:17"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618010.html","爱博医疗：拟向特定对象增发募资不超过3亿元","每经AI快讯，爱博医疗10月29日晚间发布公告称，本次以简易程序向特定对象发行股票相关事项已经公司2023年年度股东大会授权公司董事会实施，并已经公司第二届董事会第十五次会议审议通过，本次发行的发行对象不超过35名，发行价格为不低于定价基准日前二十个交易日公司股票交易均价的80%。本次发行拟募集不超过3亿元，募集资金用于以下用途：隐形眼镜及注塑模具加工产线建设项目，总投资约3.82亿元，拟投入募集资金2.6亿元；补充流动资金项目，总投资4000万元，拟投入募集资金4000万元。","2024-10-29 21:26:57"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618008.html","中科通达：2024年前三季度净利润约176万元","每经AI快讯，中科通达10月29日晚间发布三季度业绩公告称，2024年前三季度营收约2.25亿元，同比增加41.7%；归属于上市公司股东的净利润约176万元。中科通达的董事长是王开学，男，60岁，学历背景为硕士；总经理是唐志斌，男，43岁，学历背景为本科。","2024-10-29 21:26:56"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618006.html","中科通达：10月29日召开董事会会议","每经AI快讯，中科通达10月29日晚间发布公告称，公司第五届第四次董事会会议于2024年10月29日以通讯方式召开。审议了等。中科通达的董事长是王开学，男，60岁，学历背景为硕士；总经理是唐志斌，男，43岁，学历背景为本科。","2024-10-29 21:26:51"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618005.html","微导纳米：10月29日召开董事会会议","每经AI快讯，微导纳米10月29日晚间发布公告称，公司第二届第十八次董事会会议于2024年10月29日在公司会议室以现场结合通讯表决方式召开。审议了等。微导纳米的董事长是王磊，男，31岁，学历背景为本科；总经理是ZHOU REN，男，61岁，学历背景为硕士。","2024-10-29 21:26:49"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618003.html","特宝生物：业绩说明会定于11月7日举行","特宝生物的董事长、总经理均是孙黎，男，58岁，学历背景为硕士。截至发稿，特宝生物市值为332亿元。道达号“个股趋势”提醒：1. 近30日内共有1批机构对特宝生物调研，合计调研的机构家数为107家。每经头条——","2024-10-29 21:26:46"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3618002.html","坤恒顺维：2024年前三季度净利润约1659万元，同比下降68.91%","每经AI快讯，坤恒顺维10月29日晚间发布三季度业绩公告称，2024年前三季度营收约1.21亿元，同比减少27.23%；归属于上市公司股东的净利润约1659万元，同比减少68.91%；基本每股收益0.14元，同比减少68.18%。","2024-10-29 21:26:44"
